SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
22615,"1226","1","Service Packs","","1982","Tractor wheels and tyres",,12,,,,,"http://www.1000steine.com/brickset/images/1226-1.jpg","No","No",0
196,"1237","1","Technic","","2001","Asimo Robot",,56,,,,,"http://www.1000steine.com/brickset/images/1237-1.jpg","No","No",0
22440,"1238","1","Duplo","","2001","Medium Bucket",,,,,,,,"No","No",0
197,"1239","1","Racers","Xalax","2001","Subzero",,4,,,,,"http://www.1000steine.com/brickset/images/1239-1.jpg","No","No",0
22735,"1241","1","Samsonite","Basic","1971","1241 Piece Basic Set",,1241,,16.9899,,,,"No","No",0
198,"1246","1","Town","City","1999","Helicopter",1,26,,1.7,,,"http://www.1000steine.com/brickset/images/1246-1.jpg","No","No",0
199,"1247","1","Town","City","1999","Patrol Car",1,32,,1.7,,,"http://www.1000steine.com/brickset/images/1247-1.jpg","No","No",0
200,"1248","1","Town","City","1999","Fire Boat",1,24,,1.7,,,"http://www.1000steine.com/brickset/images/1248-1.jpg","No","No",0
201,"1249","1","Town","City","1999","Tri-motorbike",1,14,,1.7,,,"http://www.1000steine.com/brickset/images/1249-1.jpg","No","No",0
202,"1250","1","Town","City","1999","Dragster",1,25,,1.7,,,"http://www.1000steine.com/brickset/images/1250-1.jpg","No","No",0
203,"1251","1","Town","City","1999","Go-Cart",1,26,,1.7,,,"http://www.1000steine.com/brickset/images/1251-1.jpg","No","No",0
204,"1252","1","Town","Shell","1999","Shell Tanker",1,107,,7,,,"http://www.1000steine.com/brickset/images/1252-1.jpg","No","No",0
22736,"1252","2","Samsonite","Basic","1971","1252 Piece Motorized Basic Set",,1252,,19.9899,,,,"No","No",0
205,"1253","1","Town","Shell","1999","Shell Race Car Transporter",1,102,,6.25,,,"http://www.1000steine.com/brickset/images/1253-1.jpg","No","No",0
206,"1254","1","Town","Shell","1999","Shell Convenience Store",3,159,,13,,,"http://www.1000steine.com/brickset/images/1254-1.jpg","No","No",0
207,"1255","1","Town","Shell","1999","Shell Car Wash",2,137,,13,,,"http://www.1000steine.com/brickset/images/1255-1.jpg","No","No",0
208,"1256","1","Town","Shell","1999","Shell Service Station",2,144,,20,,,"http://www.1000steine.com/brickset/images/1256-1.jpg","No","No",0
209,"1257","1","Technic","","1999","Tricycle",,24,,,,,"http://www.1000steine.com/brickset/images/1257-1.jpg","No","No",0
